Title,Video url,Thumbnail url,Channel name,Duration
"ASMR Reiki for Negative Energy Removal (Plucking, Raking, Scratching, Hand Flutters) Reiki for Sleep",https://www.youtube.com/watch?v=3yX5Ztq1qkY,https://i.ytimg.com/vi/3yX5Ztq1qkY/maxresdefault.jpg,ediyasmr,"36 Minutes, 36 Seconds"
"ASMR Removing negative energy, stress, and anxiety 🤏✨ plucking, jellyfish, spiral, ...",https://www.youtube.com/watch?v=QrJADwoYZFU,https://i.ytimg.com/vi/QrJADwoYZFU/maxresdefault.jpg,Till You Sleep ASMR,"1 Hours, 5 Minutes, 41 Seconds"
ASMR for when you REALLY need to SLEEP 🌙 Anxiety Relief,https://www.youtube.com/watch?v=eyAZN__mCyQ,https://i.ytimg.com/vi/eyAZN__mCyQ/sddefault.jpg,tiny hands ASMR,"52 Minutes, 39 Seconds"
Let the lion roar! 🦁👑 Lyran energy healing & protection ASCENSION ✨BE FEARLESS✨ GALACTIC REIKI ASMR,https://www.youtube.com/watch?v=Yi8l0sQdYmo,https://i.ytimg.com/vi/Yi8l0sQdYmo/maxresdefault.jpg,Holistic Mystic Ysania ASMR,"1 Hours, 17 Minutes, 8 Seconds"
REMOVE What Is BLOCKING YOU From Your DREAM JOB!!! | 🔥 Extremely Powerful Energy Healing ASMR,https://www.youtube.com/watch?v=9UdUvjun7KI,https://i.ytimg.com/vi/9UdUvjun7KI/maxresdefault.jpg,Sanne The Witch,"27 Minutes, 37 Seconds"
ASMR Face Examination ⚗️🩺,https://www.youtube.com/watch?v=sZ9p9rsVtgM,https://i.ytimg.com/vi/sZ9p9rsVtgM/maxresdefault.jpg,ASMR Rebecca,"30 Minutes, 1 Seconds"
ASMR Tracing Your Face with Light Triggers Only 💤🔦 ASMR Bright Lights to Help You Sleep,https://www.youtube.com/watch?v=0k8n3zpw1nM,https://i.ytimg.com/vi/0k8n3zpw1nM/maxresdefault.jpg,ASMR Rebecca,"15 Minutes, 23 Seconds"
"ASMR Reiki: Release the Ego Mind + Negative Thoughts (Hand Movements, Singing Bowl, Rain Sounds)",https://www.youtube.com/watch?v=6dNv4QQV-2U,https://i.ytimg.com/vi/6dNv4QQV-2U/maxresdefault.jpg,ediyasmr,"55 Minutes, 56 Seconds"
[ASMR] Reiki for Removal of Negative Energy & Self Doubt,https://www.youtube.com/watch?v=9rRKGzsqBI0,https://i.ytimg.com/vi/9rRKGzsqBI0/maxresdefault.jpg,"Chill with me, Hannah B","32 Minutes, 9 Seconds"
"ASMR Reiki | Energy Pulling + Cord Cutting, Negative Energy Removal, Release Emotional Attachments",https://www.youtube.com/watch?v=6WfxK2WM02I,https://i.ytimg.com/vi/6WfxK2WM02I/maxresdefault.jpg,ediyasmr,"32 Minutes, 35 Seconds"
"""Aura Cleansing While You Sleep"" ASMR REIKI Soft Spoken & Personal Attention Healing Session",https://www.youtube.com/watch?v=mST_IpYt8n8,https://i.ytimg.com/vi/mST_IpYt8n8/maxresdefault.jpg,Reiki with Anna,"38 Minutes, 53 Seconds"
"ASMR Reiki/Hypnosis for Physical healing and Health💚 (Health anxiety, cell repair and regeneration)",https://www.youtube.com/watch?v=4Bm50btbo5s,https://i.ytimg.com/vi/4Bm50btbo5s/maxresdefault.jpg,Ginger Epiphany 💓,"53 Minutes, 27 Seconds"
"""Draining Cortisol & Elevating Seratonin"" ASMR REIKI Soft Spoken Personal Attention Reiki #asmrreiki",https://www.youtube.com/watch?v=UqKY6HI3am0,https://i.ytimg.com/vi/UqKY6HI3am0/maxresdefault.jpg,Reiki with Anna,"43 Minutes, 55 Seconds"
"""The Only Sleep Video You Need"" ASMR REIKI Soft Spoken & Personal Attention Healing Session",https://www.youtube.com/watch?v=VPbQdGi_pQ8,https://i.ytimg.com/vi/VPbQdGi_pQ8/maxresdefault.jpg,Reiki with Anna,"36 Minutes, 43 Seconds"
Removing Your Negative Energy💞 ASMR,https://www.youtube.com/watch?v=iczYDNoAmJM,https://i.ytimg.com/vi/iczYDNoAmJM/maxresdefault.jpg,Latte ASMR,"47 Minutes, 59 Seconds"
ASMR For Sleep (Eyes Closed),https://www.youtube.com/watch?v=yyABxRfrWMc,https://i.ytimg.com/vi/yyABxRfrWMc/maxresdefault.jpg,Luna Bloom ASMR,"35 Minutes, 46 Seconds"
ASMR for Sleep and Relaxation 😴✨,https://www.youtube.com/watch?v=ur9vbRENpTg,https://i.ytimg.com/vi/ur9vbRENpTg/maxresdefault.jpg,ASMR Rebecca,"35 Minutes, 16 Seconds"
ASMR: Waking You Up for a Gentle Face Cleanse & Sleepy Tingles ☺️ (HINDI ASMR),https://www.youtube.com/watch?v=cI6P0hSgez8,https://i.ytimg.com/vi/cI6P0hSgez8/hqdefault.jpg,Tingly SAKSHI ASMR,"29 Minutes, 24 Seconds"
ASMR | Deep Sleep in 30 Minutes 💤 (gentle whispers),https://www.youtube.com/watch?v=52Q7ldIep3o,https://i.ytimg.com/vi/52Q7ldIep3o/maxresdefault.jpg,Sarah Lavender ASMR,"32 Minutes, 10 Seconds"
"asmr | calm your anxiety in 20 minutes or less 🌱 (whispered, gentle music)",https://www.youtube.com/watch?v=q4naknPewj8,https://i.ytimg.com/vi/q4naknPewj8/maxresdefault.jpg,Sarah Lavender ASMR,"20 Minutes, 34 Seconds"
ASMR but You Can Close your Eyes 🥱,https://www.youtube.com/watch?v=5VVgeMMpuDw,https://i.ytimg.com/vi/5VVgeMMpuDw/maxresdefault.jpg,ASMR Rebecca,"25 Minutes, 9 Seconds"
"Relaxing Sleep Music + Insomnia - Stress Relief, Relaxing Music, Deep Sleeping Music",https://www.youtube.com/watch?v=bP9gMpl1gyQ,https://i.ytimg.com/vi/bP9gMpl1gyQ/maxresdefault.jpg,The Soul of Wind,"3 Hours, 5 Minutes, 31 Seconds"
ASMR🧸Can I touch you?✨ kisses💋,https://www.youtube.com/watch?v=O-tK9FxvzPI,https://i.ytimg.com/vi/O-tK9FxvzPI/maxresdefault.jpg,Raccoon ASMR,"14 Minutes, 59 Seconds"
"ASMR Energy Healing Session 💜 Reiki, Crystals, Affirmations, Chakra Balancing & Smoke Cleansing",https://www.youtube.com/watch?v=pDr_zHMPVm0,https://i.ytimg.com/vi/pDr_zHMPVm0/maxresdefault.jpg,WhispersRed ASMR,"42 Minutes, 13 Seconds"
"ASMR Deep Eye Reiki for Persistent Insomnia 👁️ Hand Movements, Energy Plucking, Dowsing, Cleansing",https://www.youtube.com/watch?v=kbE8-P1bR2U,https://i.ytimg.com/vi/kbE8-P1bR2U/maxresdefault.jpg,asmr august,"23 Minutes, 23 Seconds"
"ASMR negative energy removal | fast and aggressive, roleplay, personal attention ✨",https://www.youtube.com/watch?v=dBclJPMqabk,https://i.ytimg.com/vi/dBclJPMqabk/maxresdefault.jpg,becca’s ASMR,"2 Minutes, 5 Seconds"
INSOMNIA Sufferers Rejoice! Street Spiritual Cleansing ASMR HACK,https://www.youtube.com/watch?v=cA8sOVq4VJg,https://i.ytimg.com/vi/cA8sOVq4VJg/sddefault.jpg,MichaChannel,"10 Minutes, 1 Seconds"
ASMR Negative Energy Removal Clinic (Latex Glove Sounds + Personal Attention),https://www.youtube.com/watch?v=nBWrKitCDDc,https://i.ytimg.com/vi/nBWrKitCDDc/maxresdefault.jpg,Luna Bloom ASMR,"25 Minutes, 40 Seconds"
"1 Minute ASMR ☁︎ 𝐟𝐢𝐱𝐢𝐧𝐠 𝐲𝐨𝐮 (trimming, glueing, stapling)",https://www.youtube.com/watch?v=ysgbbmopKcU,https://i.ytimg.com/vi/ysgbbmopKcU/sddefault.jpg,valoulette,"1 Minutes, 0 Seconds"
[ASMR] FAST removing your negative energy,https://www.youtube.com/watch?v=DTx5rgS-Tmg,https://i.ytimg.com/vi/DTx5rgS-Tmg/sddefault.jpg,MaggyASMR,"19 Minutes, 50 Seconds"
ASMR Removing Your Negative Energy ✨ (negative energy removal asmr),https://www.youtube.com/watch?v=C_iq0O9NVWE,https://i.ytimg.com/vi/C_iq0O9NVWE/maxresdefault.jpg,Luna Bloom ASMR,"18 Minutes, 14 Seconds"
ASMR Negative Energy Removal & Positive Affirmations 🥰,https://www.youtube.com/watch?v=6S6U6jhaG3Q,https://i.ytimg.com/vi/6S6U6jhaG3Q/maxresdefault.jpg,cait ASMR,"20 Minutes, 39 Seconds"
"ASMR Negative Energy Removal with Scissors ✨ Hand Movements, Hand Sounds and Minimal Talking",https://www.youtube.com/watch?v=XgNsIWD_GJQ,https://i.ytimg.com/vi/XgNsIWD_GJQ/maxresdefault.jpg,Till You Sleep ASMR,"52 Minutes, 19 Seconds"
ASMR Plucking Your Negativity (Personal Attention),https://www.youtube.com/watch?v=rYD88vIjL_I,https://i.ytimg.com/vi/rYD88vIjL_I/maxresdefault.jpg,Slight Sounds ASMR,"18 Minutes, 55 Seconds"
ASMR Plucking and Snipping 😴 (soft spoken),https://www.youtube.com/watch?v=HgWrs9jY_JY,https://i.ytimg.com/vi/HgWrs9jY_JY/maxresdefault.jpg,ASMR Rebecca,"10 Minutes, 34 Seconds"
30 minutos de sons de chuva ( 30 minutes of rain sounds),https://www.youtube.com/watch?v=C_VOA48nHZ4,https://i.ytimg.com/vi/C_VOA48nHZ4/sddefault.jpg,Andre Costa,"30 Minutes, 18 Seconds"
ASMR | (Fast & Aggressive) Negative Energy Removal ✨,https://www.youtube.com/watch?v=oDBKjzzv44E,https://i.ytimg.com/vi/oDBKjzzv44E/maxresdefault.jpg,Luna Bloom ASMR,"13 Minutes, 29 Seconds"
"Fast, Aggressive Reiki ASMR w/ NO Talking or Mouth Sounds (Scanning, Aura Fluffing, Pulling)",https://www.youtube.com/watch?v=tB3bPrb-oQA,https://i.ytimg.com/vi/tB3bPrb-oQA/maxresdefault.jpg,FruityPatchouli ASMR,"26 Minutes, 14 Seconds"
"ASMR Negative Energy Removal✨fast and aggressive (hand movements, mouth sounds)",https://www.youtube.com/watch?v=mcCN3pgbEr8,https://i.ytimg.com/vi/mcCN3pgbEr8/maxresdefault.jpg,ASMR Berlin,"15 Minutes, 49 Seconds"
ASMR Plucking and Snipping Your Negative Energy Away (Hand Sounds/Mouth Sounds/Hand Movements),https://www.youtube.com/watch?v=WP9jwYpbM84,https://i.ytimg.com/vi/WP9jwYpbM84/maxresdefault.jpg,Tiptoe Tingles ASMR,"12 Minutes, 14 Seconds"
ASMR Negative Energy Removal 🙇🏻‍♀️ ASMR Plucking and Snipping,https://www.youtube.com/watch?v=SLSgFPb4TXU,https://i.ytimg.com/vi/SLSgFPb4TXU/maxresdefault.jpg,ASMR Rebecca,"10 Minutes, 51 Seconds"
Karmic Cord Cutting ⚡️ | 🔥  Shamanic Witch Energy Healing ASMR,https://www.youtube.com/watch?v=Pvp__bibY7Q,https://i.ytimg.com/vi/Pvp__bibY7Q/maxresdefault.jpg,Sanne The Witch,"26 Minutes, 35 Seconds"
ASMR For When You Can’t Stop Thinking 🫁 (no lights),https://www.youtube.com/watch?v=vPmIVNVp9Cc,https://i.ytimg.com/vi/vPmIVNVp9Cc/maxresdefault.jpg,ASMR Rebecca,"15 Minutes, 32 Seconds"
ASMR When You Can’t Stop Thinking 😶 (Basically I’m your best friend & I distract you for 20 minutes),https://www.youtube.com/watch?v=6Wb-nzlSA4M,https://i.ytimg.com/vi/6Wb-nzlSA4M/maxresdefault.jpg,ASMR Rebecca,"23 Minutes, 51 Seconds"
🍓Si digo tu nombre podes ir a descansar🍓 //POKITO ASMR,https://www.youtube.com/watch?v=84q2kA-BOsU,https://i.ytimg.com/vi/84q2kA-BOsU/sddefault.jpg,PokitoASMR,"6 Minutes, 46 Seconds"
ASMR Open and Close Your Eyes 😴,https://www.youtube.com/watch?v=fAS4quWHH8s,https://i.ytimg.com/vi/fAS4quWHH8s/maxresdefault.jpg,ASMR Rebecca,"10 Minutes, 21 Seconds"
ASMR The Cranial Nerve Exam You Never Knew You Needed ✨,https://www.youtube.com/watch?v=W0cWqgbL6nY,https://i.ytimg.com/vi/W0cWqgbL6nY/maxresdefault.jpg,ASMR Rebecca,"7 Minutes, 24 Seconds"
ASMR | 5 Minute Cranial Nerve Exam (Fast Paced)🥼🩺,https://www.youtube.com/watch?v=KU16I1djKUo,https://i.ytimg.com/vi/KU16I1djKUo/sddefault.jpg,Brittney May ASMR,"5 Minutes, 11 Seconds"
"Fastest ASMR Medical (Cranial Nerve Exam, Eye Exam, Ear Exam, Hearing Test, Face Exam, Scalp Check)",https://www.youtube.com/watch?v=wAhwTev170Y,https://i.ytimg.com/vi/wAhwTev170Y/maxresdefault.jpg,Lizi ASMR,"30 Minutes, 51 Seconds"
"Fastest ASMR | Dentist, Eye, Cranial Nerve, Sleep Clinic, Lice, Ear Exam, Ear Cleaning, Makeup, Spa!",https://www.youtube.com/watch?v=EEF0pg9hSpQ,https://i.ytimg.com/vi/EEF0pg9hSpQ/maxresdefault.jpg,Gibi ASMR,"18 Minutes, 1 Seconds"
【ASMR】最悪な路上耳かき屋ロールプレイ👂💣(地声),https://www.youtube.com/watch?v=L35Nzh2QO70,https://i.ytimg.com/vi/L35Nzh2QO70/maxresdefault.jpg,benio店長 / ASMR屋さん,"25 Minutes, 57 Seconds"
"FASTEST ASMR Medical, Cranial Nerve, Haircut, Chiropractor, TSA Check, Close Your Eyes Roleplays ✨",https://www.youtube.com/watch?v=6OgJah821GA,https://i.ytimg.com/vi/6OgJah821GA/maxresdefault.jpg,Celaine's ASMR,"21 Minutes, 13 Seconds"
Fast Paced ASMR Eye Exam 🔦🔎,https://www.youtube.com/watch?v=TS_JEJMM_d8,https://i.ytimg.com/vi/TS_JEJMM_d8/maxresdefault.jpg,ASMR Rebecca,"10 Minutes, 12 Seconds"
Reinventing My Triggers 🥱 Fast ASMR on your Face for Sleep (whispered),https://www.youtube.com/watch?v=PDo6wxpQE6I,https://i.ytimg.com/vi/PDo6wxpQE6I/maxresdefault.jpg,ASMR Rebecca,"20 Minutes, 1 Seconds"
asmr. deep ear cleaning. 👂⛏️,https://www.youtube.com/watch?v=imGZ4iw6x5g,https://i.ytimg.com/vi/imGZ4iw6x5g/sddefault.jpg,valoulette,"19 Minutes, 7 Seconds"
👩‍💼📚 Career Advice From Spirit 👨‍💼💰 Pick A Card Tarot Reading,https://www.youtube.com/watch?v=PuXGCHICTgM,https://i.ytimg.com/vi/PuXGCHICTgM/maxresdefault.jpg,Neptune's Child Tarot,"1 Hours, 14 Minutes, 19 Seconds"
🧐💥 What You NEED To FOCUS On Right NOW! 🌟💥  Pick A Card Reading,https://www.youtube.com/watch?v=zGtnPgOunw8,https://i.ytimg.com/vi/zGtnPgOunw8/maxresdefault.jpg,Neptune's Child Tarot,"58 Minutes, 47 Seconds"
💕😻 What's Changing In Your Love Life Over The Next 30 Days! ♥️💕 Pick A Card Love Reading,https://www.youtube.com/watch?v=2HhFCwdtsys,https://i.ytimg.com/vi/2HhFCwdtsys/maxresdefault.jpg,Moon Moth Goddess,"1 Hours, 32 Minutes, 2 Seconds"
"8D Binaural Music of Relaxation for Meditation, Relaxation and Beautiful Deep Sleep.",https://www.youtube.com/watch?v=k0mEKEOEk_o,https://i.ytimg.com/vi/k0mEKEOEk_o/maxresdefault.jpg,Comfort Zone Music,"1 Hours, 0 Minutes, 4 Seconds"
ASMR Just Hand Sounds ☁️🪽🌬️🤍,https://www.youtube.com/watch?v=Nt812K9UEEc,https://i.ytimg.com/vi/Nt812K9UEEc/maxresdefault.jpg,skye ASMR,"12 Minutes, 22 Seconds"
ASMR For People Who Need Sleep NOW!,https://www.youtube.com/watch?v=aMrtn6RYJxI,https://i.ytimg.com/vi/aMrtn6RYJxI/maxresdefault.jpg,Nanou ASMR,"31 Minutes, 47 Seconds"
2H RAIN ASMR for Deep SLEEP ☔ Closeup Slow Whispering ☔ You can close your eyes,https://www.youtube.com/watch?v=z1j3RI3ZpsQ,https://i.ytimg.com/vi/z1j3RI3ZpsQ/sddefault.jpg,tiny hands ASMR,"1 Hours, 51 Minutes, 59 Seconds"
"ASMR Light Triggers, Face Brushing,  & Water Sounds,  Focus & Follow My Instructions For Sleep",https://www.youtube.com/watch?v=2-9mql0rpAI,https://i.ytimg.com/vi/2-9mql0rpAI/sddefault.jpg,Calm and relax with me 2 ASMR,"28 Minutes, 6 Seconds"
"Spiritual Cleansing with Massage (LIMPIA ESPIRITUAL) with Doña Natividad, ASMR in Ecuador",https://www.youtube.com/watch?v=cT5TgLhyqCc,https://i.ytimg.com/vi/cT5TgLhyqCc/sddefault.jpg,MichaChannel,"16 Minutes, 17 Seconds"
ASMR Realistic Medical Examination 🧐,https://www.youtube.com/watch?v=UEn3nVkOvvU,https://i.ytimg.com/vi/UEn3nVkOvvU/maxresdefault.jpg,ASMR Rebecca,"18 Minutes, 42 Seconds"
"ASMR Cozy and Safe Affirmations For Sleep 😴 (low light, mic brushing)",https://www.youtube.com/watch?v=EosBYbqx9ic,https://i.ytimg.com/vi/EosBYbqx9ic/maxresdefault.jpg,Whispering Willow ASMR,"22 Minutes, 18 Seconds"
[ASMR] For The Best Sleep EVER 😇💙,https://www.youtube.com/watch?v=YDPBzWrda18,https://i.ytimg.com/vi/YDPBzWrda18/maxresdefault.jpg,Cherie Lorraine ASMR,"55 Minutes, 57 Seconds"
Rain and Thunder Sounds for Sleeping | 30 Minutes of Thunder and Rain | Black Screen,https://www.youtube.com/watch?v=PWq9oL_BIY0,https://i.ytimg.com/vi/PWq9oL_BIY0/maxresdefault.jpg,Cozy Topia,"30 Minutes, 0 Seconds"
ASMR - Deep Ear Trigger Words!,https://www.youtube.com/watch?v=wAcTAnwpl7w,https://i.ytimg.com/vi/wAcTAnwpl7w/maxresdefault.jpg,Nanou ASMR,"27 Minutes, 38 Seconds"
ASMR Deep Ear Whispers for Sleep✨ (ear to ear whispering),https://www.youtube.com/watch?v=wGtD1fRh88w,https://i.ytimg.com/vi/wGtD1fRh88w/maxresdefault.jpg,ASMR Cham,"50 Minutes, 11 Seconds"
"ASMR in the Dark 🔮 Hypnotic Whispers, Humming & Deep Sleep Triggers",https://www.youtube.com/watch?v=cJFnV7Bqh-w,https://i.ytimg.com/vi/cJFnV7Bqh-w/maxresdefault.jpg,Ozley ASMR,"37 Minutes, 36 Seconds"
ASMR | 20 Minute Deep Sleep & Relaxation Hypnosis (whispered),https://www.youtube.com/watch?v=L25KlQn1oh8,https://i.ytimg.com/vi/L25KlQn1oh8/maxresdefault.jpg,Sarah Lavender ASMR,"20 Minutes, 2 Seconds"
Hindi ASMR- plucking negativity of Full body Relaxation via Meditation-Reiki-Asmr for Deep Sleep 😴😴🛌,https://www.youtube.com/watch?v=QbyrPN53kP0,https://i.ytimg.com/vi/QbyrPN53kP0/maxresdefault.jpg,Indian ASMR Bhumika,"18 Minutes, 49 Seconds"
Hindi Sleep ASMR-Wife Roleplay-Personal Attention Pampering #relaxation #asmrsleep #sleep #asmrvideo,https://www.youtube.com/watch?v=xk5kI8lPhCQ,https://i.ytimg.com/vi/xk5kI8lPhCQ/maxresdefault.jpg,Indian ASMR Bhumika,"15 Minutes, 18 Seconds"
ASMR Sleep-Wife Roleplay 3 | Lap video| Killing your loneliness| Personal Attention + ASMR Sounds,https://www.youtube.com/watch?v=GhV-xVDB0MQ,https://i.ytimg.com/vi/GhV-xVDB0MQ/maxresdefault.jpg,Indian ASMR Bhumika,"29 Minutes, 57 Seconds"
1 HOUR Of FAST AGGRESSIVE ASMR ⚡⚡,https://www.youtube.com/watch?v=_fBy_oMJrlI,https://i.ytimg.com/vi/_fBy_oMJrlI/maxresdefault.jpg,ASMR Fixy,"1 Hours, 3 Minutes, 8 Seconds"
ASMR Negative Energy Removal 🔮 Soft Spoken,https://www.youtube.com/watch?v=CYQq68FmzFU,https://i.ytimg.com/vi/CYQq68FmzFU/maxresdefault.jpg,ASMR Rebecca,"20 Minutes, 21 Seconds"
ASMR - Plucking all your NEGATIVE ENERGY | Hindi ASMR | WhisperVibes ASMR,https://www.youtube.com/watch?v=kJwy9bD0v8E,https://i.ytimg.com/vi/kJwy9bD0v8E/maxresdefault.jpg,WhisperVibes ASMR,"20 Minutes, 35 Seconds"
ASMR Positive Affirmations and Guided Relaxation🔮🫧,https://www.youtube.com/watch?v=V3IuOSJnUko,https://i.ytimg.com/vi/V3IuOSJnUko/maxresdefault.jpg,JulietteASMR,"9 Minutes, 41 Seconds"
My New AI Buisness Plan,https://www.youtube.com/watch?v=gIKTlMrM2wI,https://i.ytimg.com/vi/gIKTlMrM2wI/maxresdefault.jpg,Just Rayen,"10 Minutes, 55 Seconds"
ASMR Reiki | Plucking Negative Energy - Hypnotic Hand Movements & Unintelligible Whispers for Sleep,https://www.youtube.com/watch?v=AakkWlUvolk,https://i.ytimg.com/vi/AakkWlUvolk/maxresdefault.jpg,SophieMichelle ASMR,"32 Minutes, 2 Seconds"
ASMR Cord Cutting Ritual (w/ Selenite & Scissors),https://www.youtube.com/watch?v=_HGy8xZ-_p4,https://i.ytimg.com/vi/_HGy8xZ-_p4/maxresdefault.jpg,ediyasmr,"36 Minutes, 19 Seconds"
ASMR Running Tests On You (With No Explanation) Part 2 ⚙️,https://www.youtube.com/watch?v=gFNNv4gHGN8,https://i.ytimg.com/vi/gFNNv4gHGN8/maxresdefault.jpg,Luna Bloom ASMR,"22 Minutes, 28 Seconds"
ASMR For People Who Get Bored Easily ☄️,https://www.youtube.com/watch?v=xtWVgThRBTs,https://i.ytimg.com/vi/xtWVgThRBTs/maxresdefault.jpg,ASMR Rebecca,"23 Minutes, 2 Seconds"
"ASMR Stress & Negativity Plucking, Snipping, Pulling  (low light, for self doubt)",https://www.youtube.com/watch?v=TcTpoxP5vFs,https://i.ytimg.com/vi/TcTpoxP5vFs/maxresdefault.jpg,Whispering Willow ASMR,"23 Minutes, 56 Seconds"
"ASMR Stress & Negativity Plucking, Snipping (low light, eyes closed)",https://www.youtube.com/watch?v=6g4nJn7HhOU,https://i.ytimg.com/vi/6g4nJn7HhOU/maxresdefault.jpg,Whispering Willow ASMR,"28 Minutes, 50 Seconds"
"ASMR | Stress & Anxiety Removal 💜 plucking, snipping, affirmations 💜 LOW LIGHT",https://www.youtube.com/watch?v=0nwc64JFUDE,https://i.ytimg.com/vi/0nwc64JFUDE/maxresdefault.jpg,Sarah Lavender ASMR,"39 Minutes, 0 Seconds"
"ASMR for Anxiety 🌦️ Pulling, Snipping, Plucking & Reprogramming",https://www.youtube.com/watch?v=8Hasfsw-R-4,https://i.ytimg.com/vi/8Hasfsw-R-4/sddefault.jpg,Ozley ASMR,"21 Minutes, 49 Seconds"
"asmr real person massage w/ @GloriaASMR  (hand movements, scalp massage, brushing, essential oils)",https://www.youtube.com/watch?v=yKSZPP0PimM,https://i.ytimg.com/vi/yKSZPP0PimM/maxresdefault.jpg,ediyasmr,"41 Minutes, 6 Seconds"
(1+ hrs healing asmr) Remove What Is Blocking You Right Now!,https://www.youtube.com/watch?v=dm6mZmx7yvA,https://i.ytimg.com/vi/dm6mZmx7yvA/maxresdefault.jpg,Sanne The Witch,"1 Hours, 12 Minutes, 43 Seconds"
ASMR Relaxing Haircut Roleplay (soft spoken),https://www.youtube.com/watch?v=XSRr6MNBqLM,https://i.ytimg.com/vi/XSRr6MNBqLM/maxresdefault.jpg,baitu asmr ,"17 Minutes, 39 Seconds"
[ASMR] FAST & AGGRESSIVE haircut ✂️✂️,https://www.youtube.com/watch?v=NRAWKOvq75c,https://i.ytimg.com/vi/NRAWKOvq75c/sddefault.jpg,MaggyASMR,"18 Minutes, 9 Seconds"
ASMR Put Your Phone Down and Do As I Say 🌙🌹 (eyes closed instructions),https://www.youtube.com/watch?v=PfhTnou39Kk,https://i.ytimg.com/vi/PfhTnou39Kk/maxresdefault.jpg,Luna Bloom ASMR,"23 Minutes, 32 Seconds"
ASMR The Most Relaxing Haircut & Shaving RP.  Personal Attention,https://www.youtube.com/watch?v=X4lDzq2FWKw,https://i.ytimg.com/vi/X4lDzq2FWKw/maxresdefault.jpg,Lizi ASMR,"30 Minutes, 25 Seconds"
ASMR Relaxing Haircut & Shaving RP ~ (Long Hair) Soft Spoken Personal Attention,https://www.youtube.com/watch?v=VesqTrBjbHE,https://i.ytimg.com/vi/VesqTrBjbHE/maxresdefault.jpg,Lizi ASMR,"31 Minutes, 6 Seconds"
"ASMR Designing Your Fairy Clothes 🧚‍♀️🍂🧵🪡 (measuring you, pampering, personal attention, fabric)",https://www.youtube.com/watch?v=LphwUpDfRGw,https://i.ytimg.com/vi/LphwUpDfRGw/maxresdefault.jpg,Whispering Willow ASMR,"49 Minutes, 44 Seconds"
ASMR Haircut & Color ✂️ (chaotic just go with it),https://www.youtube.com/watch?v=rIvWuVvTAzQ,https://i.ytimg.com/vi/rIvWuVvTAzQ/maxresdefault.jpg,Luna Bloom ASMR,"20 Minutes, 47 Seconds"
Personal Attention [ASMR],https://www.youtube.com/watch?v=fMm8uVgcrHE,https://i.ytimg.com/vi/fMm8uVgcrHE/maxresdefault.jpg,The MashaKata,"16 Minutes, 48 Seconds"
Time to sleep [ASMR],https://www.youtube.com/watch?v=i7IOMq3gtkI,https://i.ytimg.com/vi/i7IOMq3gtkI/sddefault.jpg,The MashaKata,"29 Minutes, 43 Seconds"
this video feels like a hug ♥,https://www.youtube.com/watch?v=oLheD4Xvw20,https://i.ytimg.com/vi/oLheD4Xvw20/maxresdefault.jpg,The MashaKata,"12 Minutes, 15 Seconds"
"ASMR Haircut & Shave | Pampering You, Up Close Personal Attention",https://www.youtube.com/watch?v=WQSf15ASdOI,https://i.ytimg.com/vi/WQSf15ASdOI/maxresdefault.jpg,Busy B ASMR,"1 Hours, 8 Minutes, 9 Seconds"
Fast and Aggressive ASMR Negative Energy Pluck and Snip ✨✂️,https://www.youtube.com/watch?v=HeIbCJhPZv4,https://i.ytimg.com/vi/HeIbCJhPZv4/maxresdefault.jpg,ASMR Rebecca,"6 Minutes, 26 Seconds"
"ASMR 2+ HRS Stress Pulling, Plucking, & Snipping for Sleep Compilation 🌙(low light)",https://www.youtube.com/watch?v=05gdw20OwLE,https://i.ytimg.com/vi/05gdw20OwLE/maxresdefault.jpg,Whispering Willow ASMR,"2 Hours, 14 Minutes, 25 Seconds"
ASMR  Tuning Fork Energy Healing - Raise your vibration,https://www.youtube.com/watch?v=CvH0k-R-bTY,https://i.ytimg.com/vi/CvH0k-R-bTY/maxresdefault.jpg,Ruby True ,"40 Minutes, 34 Seconds"
Scratching the Insomnia Out of Your Brain 🧠 ASMR,https://www.youtube.com/watch?v=KOlXC3PhvAE,https://i.ytimg.com/vi/KOlXC3PhvAE/maxresdefault.jpg,Alana ASMR,"50 Minutes, 21 Seconds"
"ASMR 2 HOURS Haircut Compilation | layered sounds, pampering, snipping, hairbrushing, scalp massage",https://www.youtube.com/watch?v=3Wy4xKV4OOM,https://i.ytimg.com/vi/3Wy4xKV4OOM/maxresdefault.jpg,Whispering Willow ASMR,"1 Hours, 51 Minutes, 3 Seconds"
[ASMR] Pampering You With Personal Attention ☺️,https://www.youtube.com/watch?v=SeazMobI0MY,https://i.ytimg.com/vi/SeazMobI0MY/maxresdefault.jpg,Cherie Lorraine ASMR,"1 Hours, 4 Minutes, 55 Seconds"
3 A.M Coding Session - Chillstep Beats to Keep You Going,https://www.youtube.com/watch?v=Yd7vDterctQ,https://i.ytimg.com/vi/Yd7vDterctQ/maxresdefault.jpg,Cosmic Hippo,"55 Minutes, 32 Seconds"
Hindi ASMR Sleep-plucking negativity| Bestie Roleplay| Cutting Negative Cords| pampering face #asmr,https://www.youtube.com/watch?v=JLsSudKsu_o,https://i.ytimg.com/vi/JLsSudKsu_o/maxresdefault.jpg,Indian ASMR Bhumika,"24 Minutes, 24 Seconds"
